id,buggy-org,buggy,fixed-org,fixed,check1,check2
35298,"public static synchronized TYPE_1 METHOD_1 ( android.content.Context context ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( context . METHOD_2 ( ) ) ; } return VAR_1 ; } 
","public static synchronized TYPE_1 METHOD_1 ( android.content.Context context ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( context . METHOD_2 ( ) ) ; } return VAR_1 ; } 
","public static TYPE_1 get ( android.content.Context context ) { return new TYPE_1 ( context ) ; } 
","public static TYPE_1 METHOD_1 ( android.content.Context context ) { return new TYPE_1 ( context ) ; } 
",-2,-2
11460,"public int METHOD_1 ( ) { return new TYPE_1 ( ) . METHOD_2 ( METHOD_3 ( ) . METHOD_1 ( ) ) . METHOD_2 ( METHOD_4 ( ) . METHOD_1 ( ) ) . METHOD_5 ( ) ; } 
","public int METHOD_1 ( ) { return new TYPE_1 ( ) . METHOD_2 ( METHOD_3 ( ) . METHOD_1 ( ) ) . METHOD_2 ( METHOD_4 ( ) . METHOD_1 ( ) ) . METHOD_5 ( ) ; } 
","public int METHOD_1 ( ) { return new TYPE_1 ( ) . append ( METHOD_3 ( ) ) . append ( METHOD_4 ( ) ) . METHOD_5 ( ) ; } 
","public int METHOD_1 ( ) { return new TYPE_1 ( ) . METHOD_2 ( METHOD_3 ( ) ) METHOD_2nd ( METHOD_4 ( ) ) . METHOD_5 ( ) ; } 
",-1,-2
40423,"public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( java.lang.Integer . METHOD_3 ( ( ( java.lang.Integer.parseInt ( this . VAR_1 . METHOD_4 ( ) ) ) + 1 ) ) ) ; } 
","public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( java.lang.Integer . METHOD_3 ( ( ( java.lang.Integer.parseInt ( this . VAR_1 . METHOD_4 ( ) ) ) + 1 ) ) ) ; } 
","public void METHOD_1 ( ) { this . VAR_1 . set ( ( ( this . VAR_1 . getInt ( ) ) + 1 ) ) ; } 
","public void METHOD_1 ( ) { this . VAR_1 . METHOD_3 ( ( ( this . VAR_1 . METHOD_4 ( ) ) + 1 ) ) ; } 
",-2,-2
7653,"public java.lang.String METHOD_1 ( ) { METHOD_2 ( ) ; TYPE_1 select = new TYPE_1 ( METHOD_3 ( ) ) ; return select . METHOD_4 ( ) . METHOD_5 ( STRING_1 ) ; } 
","public java.lang.String METHOD_1 ( ) { METHOD_2 ( ) ; TYPE_1 select = new TYPE_1 ( METHOD_3 ( ) ) ; return select . METHOD_4 ( ) . METHOD_5 ( STRING_1 ) ; } 
","public java.lang.String METHOD_1 ( ) { return select ( ) . value ( ) ; } 
","public java.lang.String METHOD_1 ( ) { return METHOD_4 ( ) METHOD_5ue ( ) ; } 
",-1,-1
11507,"private TYPE_1 METHOD_1 ( double VAR_1 ) { return VAR_2 . METHOD_2 ( ( ( int ) ( VAR_1 * FLOAT_1 ) ) ) ; } 
","private TYPE_1 METHOD_1 ( double VAR_1 ) { return VAR_2 . METHOD_2 ( ( ( int ) ( VAR_1 * FLOAT_1 ) ) ) ; } 
","private TYPE_1 METHOD_1 ( double VAR_1 ) { return VAR_2 . METHOD_2 ( java.lang.Math.round ( ( ( float ) ( VAR_1 * FLOAT_1 ) ) ) ) ; } 
","private TYPE_1 METHOD_1 ( double VAR_1 ) { return VAR_2 . METHOD_2 ( java.lang.Math.METHOD_2 ( ( ( float ) ( VAR_1 * FLOAT_1 ) ) ) ) ; } 
",1,2
19403,"public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_1 . equals ( STRING_1 ) ) || ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { this . VAR_1 = VAR_1 ; } } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) || ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { this . VAR_1 = VAR_1 ; } } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) || ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { this . VAR_1 = VAR_1 ; } } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) || ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { this . VAR_1 = VAR_1 ; } } 
",-1,-2
20134,"public abstract TYPE_1 METHOD_1 ( ) ; 
","public abstract TYPE_1 METHOD_1 ( ) ; 
","public abstract TYPE_1 get ( ) ; 
","public abstract TYPE_1 METHOD_1 ( ) ; 
",-2,-2
43112,"private static void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Integer VAR_2 ) { VAR_1 . METHOD_1 ( VAR_2 ) ; } 
","private static void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Integer VAR_2 ) { VAR_1 . METHOD_1 ( VAR_2 ) ; } 
","private static void METHOD_1 ( TYPE_1 VAR_1 , java.lang.String VAR_2 ) { VAR_1 . METHOD_1 ( java.lang.Integer.parseInt ( VAR_2 ) ) ; } 
","private static void METHOD_1 ( TYPE_1 VAR_1 , java.lang.String VAR_2 ) { VAR_1 . METHOD_1 ( java.lang.Integer.METHOD_1 ( VAR_2 ) ) ; } 
",-2,-2
36210,"private java.lang.String METHOD_1 ( TYPE_1 operation ) { return VAR_1 . METHOD_2 ( METHOD_3 ( operation ) ) ; } 
","private java.lang.String METHOD_1 ( TYPE_1 operation ) { return VAR_1 . METHOD_2 ( METHOD_3 ( operation ) ) ; } 
","private java.lang.String METHOD_1 ( TYPE_1 operation ) { return VAR_1 . format ( METHOD_3 ( operation ) ) ; } 
","private java.lang.String METHOD_1 ( TYPE_1 operation ) { return VAR_1 . METHOD_2 ( METHOD_3 ( operation ) ) ; } 
",-2,-2
14002,"private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( true ) ; VAR_2 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } 
","private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( true ) ; VAR_2 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } 
","private void METHOD_1 ( ) { VAR_1 . setEnabled ( true ) ; VAR_2 . setEnabled ( false ) ; METHOD_3 ( ) ; } 
","private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( true ) ; VAR_2 . METHOD_2 ( false ) ; METHOD_3 ( ) ; } 
",-2,-2
30509,"private static int METHOD_1 ( int a , int b ) { return a < b ? a : b ; } 
","private static int METHOD_1 ( int a , int b ) { return a < b ? a : b ; } 
","private static int min ( int a , int b ) { return a < b ? a : b ; } 
","private static int METHOD_1 ( int a , int b ) { return a < b ? a : b ; } 
",-2,-2
24441,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.ClassNotFoundException , TYPE_3 { java.lang.String VAR_2 = TYPE_4 . METHOD_2 ( new java.util.Properties ( ) , VAR_1 ) ; VAR_3 . METHOD_3 ( ( STRING_1 + VAR_2 ) ) ; return TYPE_5 . METHOD_4 ( VAR_2 ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.ClassNotFoundException , TYPE_3 { java.lang.String VAR_2 = TYPE_4 . METHOD_2 ( new java.util.Properties ( ) , VAR_1 ) ; VAR_3 . METHOD_3 ( ( STRING_1 + VAR_2 ) ) ; return TYPE_5 . METHOD_4 ( VAR_2 ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.ClassNotFoundException , TYPE_3 { java.lang.String VAR_2 = TYPE_4 . METHOD_2 ( new java.util.Properties ( ) , VAR_1 ) ; VAR_3 . info ( ( STRING_1 + VAR_2 ) ) ; return TYPE_5 . METHOD_4 ( VAR_2 ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) throws java.lang.ClassNotFoundException , TYPE_3 { java.lang.String VAR_2 = TYPE_4 . METHOD_2 ( new java.util.Properties ( ) , VAR_1 ) ; VAR_3 . METHOD_3 ( ( STRING_1 + VAR_2 ) ) ; return TYPE_5 . METHOD_4 ( VAR_2 ) ; } 
",-2,-2
31128,"public void METHOD_1 ( android.view.View view ) { new TYPE_1 ( this ) . METHOD_2 ( this ) . METHOD_3 ( INT_1 , INT_2 ) . METHOD_4 ( INT_3 , INT_4 ) . METHOD_5 ( VAR_1 ) . METHOD_6 ( VAR_2 ) . show ( ) ; } 
","public void METHOD_1 ( android.view.View view ) { new TYPE_1 ( this ) . METHOD_2 ( this ) . METHOD_3 ( INT_1 , INT_2 ) . METHOD_4 ( INT_3 , INT_4 ) . METHOD_5 ( VAR_1 ) . METHOD_6 ( VAR_2 ) . show ( ) ; } 
","public void METHOD_1 ( android.view.View view ) { new TYPE_1 ( this ) . METHOD_2 ( this ) . METHOD_3 ( INT_1 , INT_2 ) . METHOD_4 ( INT_3 , INT_4 ) . METHOD_6 ( VAR_2 ) . show ( ) ; } 
","public void METHOD_1 ( android.view.View view ) { new TYPE_1 ( this ) . METHOD_2 ( this ) . METHOD_3 ( INT_1 , INT_2 ) . METHOD_4 ( INT_3 , INT_4 ) . METHOD_6 ( VAR_2 ) . METHOD_6 ( ) ; } 
",-2,-2
33938,"public TYPE_1 METHOD_1 ( java.lang.String path , TYPE_2 VAR_1 ) throws java.io.IOException { VAR_2 = path ; VAR_3 = TYPE_3 . METHOD_2 ( VAR_4 , path ) ; return new TYPE_4 ( METHOD_3 ( path , VAR_1 ) , this ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String path , TYPE_2 VAR_1 ) throws java.io.IOException { VAR_2 = path ; VAR_3 = TYPE_3 . METHOD_2 ( VAR_4 , path ) ; return new TYPE_4 ( METHOD_3 ( VAR_3 , VAR_1 ) , this ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String path , TYPE_2 VAR_1 ) throws java.io.IOException { VAR_2 = path ; VAR_3 = TYPE_3 . METHOD_2 ( VAR_4 , path ) ; return new TYPE_4 ( METHOD_3 ( VAR_3 , VAR_1 ) , this ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String path , TYPE_2 VAR_1 ) throws java.io.IOException { VAR_2 = path ; VAR_3 = TYPE_3 . METHOD_2 ( VAR_4 , path ) ; return new TYPE_4 ( METHOD_3 ( VAR_3 , VAR_1 ) , this ) ; } 
",-2,-2
6957,"private void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 show = new TYPE_3 ( this ) . title ( VAR_2 ) . content ( VAR_3 ) . METHOD_2 ( VAR_4 ) . METHOD_3 ( VAR_5 ) . METHOD_4 ( VAR_1 ) . show ( ) ; } 
","private void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 show = new TYPE_3 ( this ) . title ( VAR_2 ) . content ( VAR_3 ) . METHOD_2 ( VAR_4 ) . METHOD_3 ( VAR_5 ) . METHOD_4 ( VAR_1 ) . show ( ) ; } 
","private void METHOD_1 ( ) { new TYPE_3 ( this ) . title ( VAR_2 ) . content ( VAR_3 ) . METHOD_2 ( VAR_4 ) . METHOD_3 ( VAR_5 ) . show ( ) ; } 
","private void METHOD_1 ( ) { new TYPE_3 ( this ) . title ( VAR_2 ) . content ( VAR_3 ) . METHOD_2 ( VAR_4 ) . METHOD_3 ( VAR_5 ) . METHOD_4 ( ) ; } 
",1,1
30375,"public int compareTo ( java.lang.Object obj ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( obj ) ) ; if ( equals ( VAR_1 ) ) { return 0 ; } int VAR_2 = VAR_3 . compareTo ( VAR_4 ) ; return VAR_2 ; } 
","public int compareTo ( java.lang.Object VAR_1 ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( obj ) ) ; if ( equals ( VAR_1 ) ) { return 0 ; } int VAR_2 = VAR_3 . compareTo ( VAR_4 ) ; return VAR_2 ; } 
","public int compareTo ( TYPE_1 VAR_1 ) { if ( equals ( VAR_1 ) ) { return 0 ; } return VAR_3 . compareTo ( VAR_4 ) ; } 
","public int compareTo ( TYPE_1 VAR_1 ) { if ( equals ( VAR_1 ) ) { return 0 ; } return VAR_3 . compareTo ( VAR_4 ) ; } 
",-2,-2
20587,"public java.util.Iterator < TYPE_1 > METHOD_1 ( ) { return new TYPE_2 ( ) ; } 
","public java.util.Iterator < TYPE_1 > METHOD_1 ( ) { return new TYPE_2 ( ) ; } 
","public java.util.Iterator < TYPE_1 > iterator ( ) { return new TYPE_2 ( ) ; } 
","public java.util.Iterator < TYPE_1 > METHOD_1 ( ) { return new TYPE_2 ( ) ; } 
",-2,-2
22522,"public static java.lang.String METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return VAR_1 . METHOD_2 ( VAR_2 ) ? VAR_1 . substring ( VAR_2 . length ( ) ) : VAR_1 ; } 
","public static java.lang.String METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return VAR_1 . METHOD_2 ( VAR_2 ) ? VAR_1 . substring ( VAR_2 . length ( ) ) : VAR_1 ; } 
","public static java.lang.String METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return VAR_1 . startsWith ( VAR_2 ) ? VAR_1 . substring ( VAR_2 . length ( ) ) : VAR_1 ; } 
","public static java.lang.String METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return VAR_1 . METHOD_2 ( VAR_2 ) ? VAR_1 . substring ( VAR_2 . length ( ) ) : VAR_1 ; } 
",-2,-2
19643,"protected java.lang.String METHOD_1 ( java.lang.String ... params ) { METHOD_2 ( VAR_1 . METHOD_3 ( params [ 0 ] , VAR_2 , VAR_3 ) . METHOD_4 ( ) ) ; return STRING_1 ; } 
","protected java.lang.String METHOD_1 ( java.lang.String ... params ) { METHOD_2 ( VAR_1 . METHOD_3 ( params [ 0 ] , VAR_2 , VAR_3 ) . METHOD_4 ( ) ) ; return STRING_1 ; } 
","protected java.lang.String METHOD_1 ( java.lang.String ... params ) { METHOD_2 ( VAR_1 . METHOD_3 ( params [ 0 ] , VAR_2 , VAR_3 ) . execute ( ) . METHOD_4 ( ) ) ; return STRING_1 ; } 
","protected java.lang.String METHOD_1 ( java.lang.String ... params ) { METHOD_2 ( VAR_1 . METHOD_3 ( params [ 0 ] , VAR_2 , VAR_3 ) . METHOD_4 ( ) . METHOD_4 ( ) ) ; return STRING_1 ; } 
",-2,-2
18466,"private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 , ( event ) - > { ( VAR_3 ) ++ ; if ( ! ( ( VAR_3 ) < ( VAR_4 . length ) ) ) VAR_3 = 0 ; } ) ; } 
","private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 , ( event ) - > { ( VAR_3 ) ++ ; if ( ! ( ( VAR_3 ) < ( VAR_4 . length ) ) ) VAR_3 = 0 ; } ) ; } 
","public int getColor ( ) { return VAR_3 ; } 
","public int METHOD_1 ( ) { return VAR_3 ; } 
",-2,-2
28197,"public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String VAR_1 ) { return TYPE_1 . METHOD_1 ( TYPE_1 . METHOD_2 ( VAR_1 ) ) ; } 
","public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String VAR_1 ) { return TYPE_1 . METHOD_1 ( TYPE_1 . METHOD_2 ( VAR_1 ) ) ; } 
","public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String filePath ) { return TYPE_1 . METHOD_1 ( TYPE_1 . METHOD_2 ( filePath ) ) ; } 
","public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String VAR_1 ) { return TYPE_1 . METHOD_1 ( TYPE_1 . METHOD_2 ( VAR_1 ) ) ; } 
",-2,-2
34419,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . i ( STRING_1 , ( ( ( STRING_2 + ( VAR_1 . METHOD_2 ( ) ) ) + STRING_3 ) + ( VAR_1 . METHOD_3 ( ) ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . i ( STRING_1 , ( ( ( STRING_2 + ( VAR_1 . METHOD_2 ( ) ) ) + STRING_3 ) + ( VAR_1 . METHOD_3 ( ) ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 event , TYPE_2 VAR_2 ) { TYPE_3 . i ( STRING_1 , ( ( ( STRING_2 + ( event . METHOD_2 ( ) ) ) + STRING_3 ) + ( event . METHOD_3 ( ) ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . i ( STRING_1 , ( ( ( STRING_2 + ( VAR_1 . METHOD_2 ( ) ) ) + STRING_3 ) + ( VAR_1 . METHOD_3 ( ) ) ) ) ; } 
",-2,-2
14891,"public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . set ( true ) ; if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_1 ( ) ; } } 
","public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . set ( true ) ; if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_1 ( ) ; } } 
","public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . set ( true ) ; if ( ( VAR_2 . get ( ) ) != null ) { VAR_2 . get ( ) . METHOD_1 ( ) ; } } 
","public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . set ( true ) ; if ( ( VAR_2 . get ( ) ) != null ) { VAR_2 . METHOD_1 ( ) . METHOD_1 ( ) ; } } 
",-2,-2
18341,"public TYPE_1 METHOD_1 ( java.lang.CharSequence key , java.lang.Object value , boolean VAR_1 ) { if ( VAR_1 ) { TYPE_2 . METHOD_2 ( key ) ; if ( value == null ) { return this ; } } params ( key , value ) ; return this ; } 
","public TYPE_1 METHOD_1 ( java.lang.CharSequence key , java.lang.Object value , boolean VAR_1 ) { if ( VAR_1 ) { TYPE_2 . METHOD_2 ( key ) ; if ( value == null ) { return this ; } } METHOD_1 ( key , value ) ; return this ; } 
","public TYPE_1 METHOD_1 ( java.lang.CharSequence key , java.lang.Object value , boolean VAR_1 ) { if ( VAR_1 ) { TYPE_2 . METHOD_2 ( key ) ; if ( value == null ) { return this ; } } METHOD_1 ( key , value ) ; return this ; } 
","public TYPE_1 METHOD_1 ( java.lang.CharSequence key , java.lang.Object value , boolean VAR_1 ) { if ( VAR_1 ) { TYPE_2 . METHOD_2 ( key ) ; if ( value == null ) { return this ; } } METHOD_1 ( key , value ) ; return this ; } 
",-2,-2
4296,"private boolean METHOD_1 ( TYPE_1 VAR_1 , java.util.Date VAR_2 ) { long diff = ( VAR_2 . getTime ( ) ) - ( VAR_1 . METHOD_2 ( ) . getTime ( ) ) ; return ( diff / INT_1 ) >= ( VAR_3 ) ; } 
","private boolean METHOD_1 ( TYPE_1 VAR_1 , java.util.Date VAR_2 ) { long diff = ( VAR_2 . getTime ( ) ) - ( VAR_1 . METHOD_2 ( ) . getTime ( ) ) ; return ( diff / INT_1 ) >= ( VAR_3 ) ; } 
","private boolean METHOD_1 ( java.util.Date date , java.util.Date VAR_2 ) { long diff = ( VAR_2 . getTime ( ) ) - ( date . getTime ( ) ) ; return ( diff / INT_1 ) >= ( VAR_3 ) ; } 
","private boolean METHOD_1 ( java.util.Date VAR_1 , java.util.Date VAR_2 ) { long diff = ( VAR_2 . getTime ( ) ) - ( date . getTime ( ) ) ; return ( diff / INT_1 ) >= ( VAR_3 ) ; } 
",-2,-2
21287,"public void METHOD_1 ( boolean result ) { VAR_1 . append ( METHOD_2 ( ( ""\n"" + STRING_1 ) ) ) ; METHOD_3 ( VAR_2 ) ; } 
","public void METHOD_1 ( boolean result ) { VAR_1 . append ( METHOD_2 ( ( ""\n"" + STRING_1 ) ) ) ; METHOD_3 ( VAR_2 ) ; } 
","public void METHOD_1 ( java.lang.String result ) { VAR_1 . append ( METHOD_2 ( ( ( ""\n"" + STRING_1 ) + result ) ) ) ; METHOD_3 ( result ) ; } 
","public void METHOD_1 ( java.lang.String result ) { VAR_1 . append ( METHOD_2 ( ( ( ""\n"" + STRING_1 ) + result ) ) ) ; METHOD_3 ( VAR_2 ) ; } 
",-2,-2
6789,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return TYPE_2 . execute ( new TYPE_3 ( VAR_1 , VAR_2 ) ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return TYPE_2 . METHOD_1 ( new TYPE_3 ( VAR_1 , VAR_2 ) ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return METHOD_1 ( VAR_1 , VAR_2 , true ) ; } 
","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { return METHOD_1 ( VAR_1 , VAR_2 , true ) ; } 
",-2,-2
44555,"public synchronized void METHOD_1 ( java.lang.String key , java.lang.Object VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( key ) ; put ( key , new TYPE_2 ( VAR_1 , VAR_2 ) ) ; } 
","public synchronized void METHOD_1 ( java.lang.String key , java.lang.Object VAR_1 , TYPE_1 VAR_2 ) { VAR_3 . METHOD_2 ( key ) ; put ( key , new TYPE_2 ( VAR_1 , VAR_2 ) ) ; } 
","public synchronized void METHOD_1 ( java.lang.String key , java.lang.Object data , TYPE_1 VAR_2 ) { put ( key , new TYPE_2 ( data , VAR_2 ) ) ; VAR_3 . METHOD_2 ( key ) ; } 
","public synchronized void METHOD_1 ( java.lang.String key , java.lang.Object VAR_1 , TYPE_1 VAR_2 ) { put ( key , new TYPE_2 ( VAR_1 , VAR_2 ) ) ; VAR_3 . METHOD_2 ( key ) ; } 
",-2,-2
36144,"public void METHOD_1 ( ) { TYPE_1 temp = VAR_1 ; while ( temp != null ) { java.lang.System.out.println ( VAR_2 . getData ( temp ) ) ; temp = temp . METHOD_2 ( ) ; } } 
","public void METHOD_1 ( ) { TYPE_1 temp = VAR_1 ; while ( temp != null ) { java.lang.System.out.println ( VAR_2 . getData ( temp ) ) ; temp = temp . METHOD_2 ( ) ; } } 
","public void METHOD_1 ( ) { TYPE_1 temp = VAR_1 ; while ( temp != null ) { java.lang.System.out.println ( temp . getData ( ) ) ; temp = temp . METHOD_2 ( ) ; } } 
","public void METHOD_1 ( ) { TYPE_1 temp = VAR_1 ; while ( temp != null ) { java.lang.System.out.println ( VAR_2 . getData ( ) ) ; temp = temp . METHOD_2 ( ) ; } } 
",-2,-2
40710,"void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","void METHOD_1 ( java.lang.String attribute , java.lang.String VAR_2 ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( attribute , VAR_2 ) ; } 
","void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 . METHOD_2 ( ) . METHOD_3 ( VAR_1 , VAR_2 ) ; } 
",-2,-2
43403,"public void start ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 . get ( ) . METHOD_3 ( ) , VAR_4 . get ( ) . METHOD_4 ( ) , VAR_5 ) ; } 
","public void start ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 . METHOD_3 ( ) . METHOD_3 ( ) , VAR_4 . METHOD_4 ( ) . METHOD_4 ( ) , VAR_5 ) ; } 
","public void start ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 . METHOD_3 ( ) , VAR_4 . METHOD_4 ( ) , VAR_5 ) ; } 
","public void start ( ) throws java.lang.Exception { VAR_1 . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( VAR_2 , VAR_3 . METHOD_3 ( ) , VAR_4 . METHOD_4 ( ) , VAR_5 ) ; } 
",-2,-2
17784,"public java.util.Map < java.lang.String , java.lang.Object > METHOD_1 ( ) { return ( ( TYPE_1 ) ( VAR_1 . getConfig ( ) . get ( STRING_1 ) ) ) . METHOD_2 ( false ) ; } 
","public java.util.Map < java.lang.String , java.lang.Object > METHOD_1 ( ) { return ( ( TYPE_1 ) ( VAR_1 . getConfig ( ) . get ( STRING_1 ) ) ) . METHOD_2 ( false ) ; } 
","public java.util.Map < java.lang.String , java.lang.Object > METHOD_1 ( ) { return ( ( TYPE_1 ) ( main . getConfig ( ) . get ( STRING_1 ) ) ) . METHOD_2 ( false ) ; } 
","public java.util.Map < java.lang.String , java.lang.Object > METHOD_1 ( ) { return ( ( TYPE_1 ) ( VAR_1 . getConfig ( ) . get ( STRING_1 ) ) ) . METHOD_2 ( false ) ; } 
",-2,-2
19178,"public TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_1 ) ; } 
","public TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_1 ) ; } 
","public TYPE_1 METHOD_1 ( final TYPE_2 source ) { return new TYPE_1 ( source ) ; } 
","public TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_1 ) ; } 
",-2,-2
25798,"public void METHOD_1 ( TYPE_1 init ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) && ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { METHOD_3 ( ) ; } } 
","public void METHOD_1 ( TYPE_1 init ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) && ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { METHOD_3 ( ) ; } } 
","public void METHOD_1 ( TYPE_1 init ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) && ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { execute ( ) ; } } 
","public void METHOD_1 ( TYPE_1 init ) { if ( ( VAR_1 . METHOD_2 ( STRING_1 ) ) && ( VAR_1 . METHOD_2 ( STRING_2 ) ) ) { METHOD_3 ( ) ; } } 
",-2,-2
12726,"public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . put ( VAR_1 , METHOD_2 ( TYPE_1 . METHOD_2 ( VAR_1 ) ) ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 , METHOD_2 ( TYPE_1 . METHOD_2 ( VAR_1 ) ) ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { this . METHOD_1 ( VAR_1 , VAR_1 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 ) { this . METHOD_1 ( VAR_1 , VAR_1 ) ; } 
",-2,-2
5447,"public static java.util.Date METHOD_1 ( java.lang.String value ) throws TYPE_1 { return VAR_1 . METHOD_2 ( value ) ; } 
","public static java.util.Date METHOD_1 ( java.lang.String value ) throws TYPE_1 { return VAR_1 . METHOD_2 ( value ) ; } 
","public static java.util.Date METHOD_1 ( java.lang.String value ) throws TYPE_1 { return new java.util.Date ( java.lang.Long.parseLong ( value ) ) ; } 
","public static java.util.Date METHOD_1 ( java.lang.String value ) throws TYPE_1 { return new java.util.Date ( java.lang.Long.METHOD_2 ( value ) ) ; } 
",1,1
